"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"RW","Radim Vrbata",5800,"Van@Cls 07:00PM ET",3.113,"Van"
"D","Drew Doughty",5800,"Ari@LA 10:30PM ET",3.536,"LA"
"RW","Mark Stone",5800,"Ott@Nsh 08:00PM ET",3.708,"Ott"
"C","Nick Bjugstad",5700,"Cgy@Fla 07:30PM ET",3.143,"Fla"
"C","Evgeny Kuznetsov",5700,"Was@Det 07:30PM ET",3.923,"Was"
"D","Justin Faulk",5700,"Car@NYR 07:00PM ET",4.036,"Car"
"C","Tyler Johnson",5700,"Buf@TB 07:30PM ET",2.406,"TB"
"LW","Brandon Saad",5700,"Van@Cls 07:00PM ET",2.700,"Cls"
"C","Eric Staal",5600,"Car@NYR 07:00PM ET",2.964,"Car"
"LW","Filip Forsberg",5600,"Ott@Nsh 08:00PM ET",2.954,"Nsh"
"RW","Jaromir Jagr",5500,"Cgy@Fla 07:30PM ET",3.038,"Fla"
"D","Ryan Suter",5500,"Wpg@Min 08:00PM ET",3.885,"Min"
"D","Shea Weber",5500,"Ott@Nsh 08:00PM ET",3.500,"Nsh"
"LW","Andrew Ladd",5500,"Wpg@Min 08:00PM ET",3.000,"Wpg"
"RW","Nikita Kucherov",5500,"Buf@TB 07:30PM ET",2.906,"TB"
"C","Sean Monahan",5500,"Cgy@Fla 07:30PM ET",2.567,"Cgy"
"RW","Jason Pominville",5400,"Wpg@Min 08:00PM ET",2.154,"Min"
"RW","Wayne Simmonds",5400,"Col@Phi 07:00PM ET",2.357,"Phi"
"C","Ryan Johansen",5400,"Van@Cls 07:00PM ET",2.577,"Cls"
"RW","Jarome Iginla",5300,"Col@Phi 07:00PM ET",3.464,"Col"
"LW","Scott Hartnell",5300,"Van@Cls 07:00PM ET",3.233,"Cls"
"D","Johnny Boychuk",5300,"NYI@SJ 10:30PM ET",3.533,"NYI"
"C","Anze Kopitar",5300,"Ari@LA 10:30PM ET",2.500,"LA"
"C","Bryan Little",5300,"Wpg@Min 08:00PM ET",3.467,"Wpg"
"LW","Nick Foligno",5300,"Van@Cls 07:00PM ET",2.400,"Cls"
"C","Derek Stepan",5300,"Car@NYR 07:00PM ET",2.800,"NYR"
"RW","Gustav Nyquist",5300,"Was@Det 07:30PM ET",3.393,"Det"
"LW","Max Domi",5300,"Ari@LA 10:30PM ET",3.385,"Ari"
"C","Jack Eichel",5300,"Buf@TB 07:30PM ET",3.250,"Buf"
"RW","Bobby Ryan",5200,"Ott@Nsh 08:00PM ET",3.521,"Ott"
"D","Victor Hedman",5200,"Buf@TB 07:30PM ET",2.969,"TB"
"D","Oliver Ekman-Larsson",5200,"Ari@LA 10:30PM ET",3.423,"Ari"
"LW","Tomas Tatar",5200,"Was@Det 07:30PM ET",2.643,"Det"
"RW","Mats Zuccarello",5200,"Car@NYR 07:00PM ET",3.500,"NYR"
"D","John Klingberg",5200,"Tor@Dal 08:30PM ET",3.600,"Dal"
"LW","Mike Cammalleri",5100,"StL@NJ 07:00PM ET",3.907,"NJ"
"C","Jussi Jokinen",5100,"Cgy@Fla 07:30PM ET",2.821,"Fla"
"RW","Ryan Callahan",5100,"Buf@TB 07:30PM ET",2.281,"TB"
"C","Derick Brassard",5100,"Car@NYR 07:00PM ET",2.679,"NYR"
"D","Alex Pietrangelo",5100,"StL@NJ 07:00PM ET",2.893,"StL"
"C","Matt Duchene",5100,"Col@Phi 07:00PM ET",2.607,"Col"
"LW","Ryan O'Reilly",5100,"Buf@TB 07:30PM ET",3.679,"Buf"
"C","Joe Thornton",5000,"NYI@SJ 10:30PM ET",2.643,"SJ"
"D","Keith Yandle",5000,"Car@NYR 07:00PM ET",2.429,"NYR"
"C","Nazem Kadri",5000,"Tor@Dal 08:30PM ET",3.286,"Tor"
"LW","Chris Kreider",5000,"Car@NYR 07:00PM ET",2.500,"NYR"
"LW","Jonathan Huberdeau",5000,"Cgy@Fla 07:30PM ET",1.929,"Fla"
"D","Francois Beauchemin",4900,"Col@Phi 07:00PM ET",3.679,"Col"
"D","Mark Streit",4900,"Col@Phi 07:00PM ET",3.429,"Phi"
"C","Frans Nielsen",4900,"NYI@SJ 10:30PM ET",3.680,"NYI"
"LW","Mike Hoffman",4900,"Ott@Nsh 08:00PM ET",3.970,"Ott"
"D","Tyson Barrie",4900,"Col@Phi 07:00PM ET",2.727,"Col"
"RW","Marian Gaborik",4800,"Ari@LA 10:30PM ET",1.643,"LA"
"RW","Jiri Hudler",4800,"Cgy@Fla 07:30PM ET",2.767,"Cgy"
"LW","Thomas Vanek",4800,"Wpg@Min 08:00PM ET",2.846,"Min"
"RW","Michael Frolik",4800,"Cgy@Fla 07:30PM ET",3.733,"Cgy"
"D","Kevin Shattenkirk",4800,"StL@NJ 07:00PM ET",1.900,"StL"
"C","Tyler Ennis",4800,"Buf@TB 07:30PM ET",2.621,"Buf"
"C","Mark Scheifele",4800,"Wpg@Min 08:00PM ET",3.167,"Wpg"
"C","Anders Lee",4800,"NYI@SJ 10:30PM ET",2.700,"NYI"
"RW","Nikolaj Ehlers",4800,"Wpg@Min 08:00PM ET",3.400,"Wpg"
"C","David Backes",4700,"StL@NJ 07:00PM ET",2.357,"StL"
"D","Alexander Edler",4700,"Van@Cls 07:00PM ET",3.036,"Van"
"LW","Milan Lucic",4700,"Ari@LA 10:30PM ET",2.179,"LA"
"LW","Justin Abdelkader",4700,"Was@Det 07:30PM ET",2.286,"Det"
"C","Henrik Sedin",4600,"Van@Cls 07:00PM ET",2.167,"Van"
"RW","Justin Williams",4600,"Was@Det 07:30PM ET",3.462,"Was"
"D","Brooks Orpik",4600,"Was@Det 07:30PM ET",1.923,"Was"
"D","Erik Johnson",4600,"Col@Phi 07:00PM ET",3.429,"Col"
"D","Jake Muzzin",4600,"Ari@LA 10:30PM ET",3.036,"LA"
"LW","Adam Henrique",4600,"StL@NJ 07:00PM ET",3.693,"NJ"
"RW","Craig Smith",4600,"Ott@Nsh 08:00PM ET",2.231,"Nsh"
"LW","Tomas Hertl",4600,"NYI@SJ 10:30PM ET",2.821,"SJ"
"D","Aaron Ekblad",4600,"Cgy@Fla 07:30PM ET",1.964,"Fla"
"C","Mikko Koivu",4500,"Wpg@Min 08:00PM ET",3.269,"Min"
"D","Dennis Wideman",4500,"Cgy@Fla 07:30PM ET",2.000,"Cgy"
"C","Brandon Dubinsky",4500,"Van@Cls 07:00PM ET",2.700,"Cls"
"LW","Jeff Skinner",4500,"Car@NYR 07:00PM ET",2.179,"Car"
"D","Dougie Hamilton",4500,"Cgy@Fla 07:30PM ET",2.233,"Cgy"
"D","Dion Phaneuf",4400,"Tor@Dal 08:30PM ET",3.214,"Tor"
"D","Mike Green",4400,"Was@Det 07:30PM ET",2.000,"Det"
"D","Kris Russell",4400,"Cgy@Fla 07:30PM ET",2.600,"Cgy"
"RW","Joel Ward",4400,"NYI@SJ 10:30PM ET",3.357,"SJ"
"C","Brandon Sutter",4400,"Van@Cls 07:00PM ET",2.600,"Van"
"D","Ryan McDonagh",4400,"Car@NYR 07:00PM ET",2.000,"NYR"
"C","Marcus Johansson",4400,"Was@Det 07:30PM ET",2.269,"Was"
"RW","Cam Atkinson",4400,"Van@Cls 07:00PM ET",2.536,"Cls"
"C","Mika Zibanejad",4400,"Ott@Nsh 08:00PM ET",2.886,"Ott"
"C","Victor Rask",4400,"Car@NYR 07:00PM ET",3.036,"Car"
"LW","Ondrej Palat",4400,"Buf@TB 07:30PM ET",2.281,"TB"
"C","Dylan Larkin",4400,"Was@Det 07:30PM ET",3.036,"Det"
"C","Mike Fisher",4300,"Ott@Nsh 08:00PM ET",1.846,"Nsh"
"D","Matt Niskanen",4300,"Was@Det 07:30PM ET",2.346,"Was"
"RW","Kris Versteeg",4300,"Car@NYR 07:00PM ET",2.821,"Car"
"RW","Troy Brouwer",4300,"StL@NJ 07:00PM ET",2.714,"StL"
"D","Jason Garrison",4300,"Buf@TB 07:30PM ET",2.313,"TB"
"D","Morgan Rielly",4300,"Tor@Dal 08:30PM ET",3.643,"Tor"
"C","Martin Hanzal",4200,"Ari@LA 10:30PM ET",3.318,"Ari"
"C","Carl Soderberg",4200,"Col@Phi 07:00PM ET",2.321,"Col"
"D","Anton Stralman",4200,"Buf@TB 07:30PM ET",1.906,"TB"
"D","Alex Goligoski",4200,"Tor@Dal 08:30PM ET",2.500,"Dal"
"D","T.J. Brodie",4200,"Cgy@Fla 07:30PM ET",2.583,"Cgy"
"RW","Kevin Hayes",4200,"Car@NYR 07:00PM ET",3.071,"NYR"
"LW","Jason Zucker",4200,"Wpg@Min 08:00PM ET",3.654,"Min"
"D","Rasmus Ristolainen",4200,"Buf@TB 07:30PM ET",3.393,"Buf"
"LW","Dustin Brown",4100,"Ari@LA 10:30PM ET",2.643,"LA"
"C","Tyler Bozak",4100,"Tor@Dal 08:30PM ET",2.150,"Tor"
"C","Brayden Schenn",4100,"Col@Phi 07:00PM ET",2.538,"Phi"
"C","Cody Eakin",4100,"Tor@Dal 08:30PM ET",2.333,"Dal"
"C","Mikael Granlund",4100,"Wpg@Min 08:00PM ET",2.000,"Min"
"RW","Tobias Rieder",4100,"Ari@LA 10:30PM ET",3.077,"Ari"
"LW","Jonathan Drouin",4100,"Buf@TB 07:30PM ET",1.286,"TB"
"D","Niklas Kronwall",4000,"Was@Det 07:30PM ET",1.786,"Det"
"RW","Drew Stafford",4000,"Wpg@Min 08:00PM ET",2.433,"Wpg"
"D","Marc-Edouard Vlasic",4000,"NYI@SJ 10:30PM ET",2.643,"SJ"
"C","Jordan Staal",4000,"Car@NYR 07:00PM ET",2.179,"Car"
"LW","Mikkel Boedker",4000,"Ari@LA 10:30PM ET",3.115,"Ari"
"RW","Kyle Palmieri",4000,"StL@NJ 07:00PM ET",3.714,"NJ"
"C","Brandon Pirri",4000,"Cgy@Fla 07:30PM ET",2.336,"Fla"
"D","Jacob Trouba",4000,"Wpg@Min 08:00PM ET",1.967,"Wpg"
"LW","Tanner Pearson",4000,"Ari@LA 10:30PM ET",1.893,"LA"
"D","Colton Parayko",4000,"StL@NJ 07:00PM ET",4.179,"StL"
"D","Seth Jones",4000,"Ott@Nsh 08:00PM ET",2.308,"Nsh"
"LW","Anthony Duclair",4000,"Ari@LA 10:30PM ET",2.423,"Ari"
"D","Brian Campbell",3900,"Cgy@Fla 07:30PM ET",2.321,"Fla"
"LW","Chris Higgins",3900,"Van@Cls 07:00PM ET",2.833,"Van"
"LW","Joffrey Lupul",3900,"Tor@Dal 08:30PM ET",2.786,"Tor"
"RW","Ales Hemsky",3900,"Tor@Dal 08:30PM ET",2.321,"Dal"
"LW","Matt Moulson",3900,"Buf@TB 07:30PM ET",2.264,"Buf"
"LW","Josh Bailey",3900,"NYI@SJ 10:30PM ET",1.900,"NYI"
"C","Jori Lehtera",3900,"StL@NJ 07:00PM ET",2.179,"StL"
"RW","Tommy Wingels",3900,"NYI@SJ 10:30PM ET",2.464,"SJ"
"C","Brock Nelson",3900,"NYI@SJ 10:30PM ET",2.200,"NYI"
"D","Jared Spurgeon",3900,"Wpg@Min 08:00PM ET",3.115,"Min"
"C","Boone Jenner",3900,"Van@Cls 07:00PM ET",3.233,"Cls"
"LW","Alex Killorn",3900,"Buf@TB 07:30PM ET",1.625,"TB"
"LW","Alex Tanguay",3800,"Col@Phi 07:00PM ET",1.679,"Col"
"D","Jack Johnson",3800,"Van@Cls 07:00PM ET",1.833,"Cls"
"RW","Alexandre Burrows",3800,"Van@Cls 07:00PM ET",2.147,"Van"
"D","Karl Alzner",3800,"Was@Det 07:30PM ET",2.115,"Was"
"C","Mathieu Perreault",3800,"Wpg@Min 08:00PM ET",2.033,"Wpg"
"D","Tyler Myers",3800,"Wpg@Min 08:00PM ET",1.933,"Wpg"
"C","Vincent Trocheck",3800,"Cgy@Fla 07:30PM ET",2.893,"Fla"
"RW","Shane Doan",3700,"Ari@LA 10:30PM ET",2.346,"Ari"
"C","Mike Ribeiro",3700,"Ott@Nsh 08:00PM ET",1.654,"Nsh"
"LW","Milan Michalek",3700,"Ott@Nsh 08:00PM ET",2.286,"Ott"
"C","Sam Gagner",3700,"Col@Phi 07:00PM ET",1.708,"Phi"
"D","Michael Del Zotto",3700,"Col@Phi 07:00PM ET",1.679,"Phi"
"D","Ryan Ellis",3700,"Ott@Nsh 08:00PM ET",2.538,"Nsh"
"RW","Reilly Smith",3700,"Cgy@Fla 07:30PM ET",2.607,"Fla"
"C","Sam Bennett",3700,"Cgy@Fla 07:30PM ET",2.250,"Cgy"
"RW","Brian Gionta",3600,"Buf@TB 07:30PM ET",2.227,"Buf"
"C","Travis Zajac",3600,"StL@NJ 07:00PM ET",3.269,"NJ"
"RW","Lee Stempniak",3600,"StL@NJ 07:00PM ET",3.193,"NJ"
"C","Dave Bolland",3600,"Cgy@Fla 07:30PM ET",1.667,"Fla"
"C","Mikael Backlund",3600,"Cgy@Fla 07:30PM ET",2.233,"Cgy"
"D","Dmitry Kulikov",3600,"Cgy@Fla 07:30PM ET",1.893,"Fla"
"D","Nick Leddy",3600,"NYI@SJ 10:30PM ET",1.633,"NYI"
"D","Travis Hamonic",3600,"NYI@SJ 10:30PM ET",2.100,"NYI"
"RW","Nino Niederreiter",3600,"Wpg@Min 08:00PM ET",2.192,"Min"
"C","Charlie Coyle",3600,"Wpg@Min 08:00PM ET",2.462,"Min"
"LW","Michael Raffl",3600,"Col@Phi 07:00PM ET",1.679,"Phi"
"C","Elias Lindholm",3600,"Car@NYR 07:00PM ET",1.286,"Car"
"LW","Colin Wilson",3500,"Ott@Nsh 08:00PM ET",2.154,"Nsh"
"C","Joe Colborne",3500,"Cgy@Fla 07:30PM ET",2.520,"Cgy"
"D","Michael Stone",3500,"Ari@LA 10:30PM ET",2.423,"Ari"
"D","Christopher Tanev",3500,"Van@Cls 07:00PM ET",2.250,"Van"
"RW","Matt Read",3500,"Col@Phi 07:00PM ET",2.036,"Phi"
"LW","Martin Havlat",3400,"StL@NJ 07:00PM ET",0,"StL"
"LW","Jason Chimera",3400,"Was@Det 07:30PM ET",2.192,"Was"
"D","Jason Demers",3400,"Tor@Dal 08:30PM ET",2.846,"Dal"
"D","David Savard",3400,"Van@Cls 07:00PM ET",2.733,"Cls"
"C","Riley Sheahan",3400,"Was@Det 07:30PM ET",1.750,"Det"
"C","Oscar Lindberg",3400,"Car@NYR 07:00PM ET",3.250,"NYR"
"C","Leo Komarov",3400,"Tor@Dal 08:30PM ET",2.179,"Tor"
"D","Matt Dumba",3400,"Wpg@Min 08:00PM ET",2.385,"Min"
"C","Antoine Vermette",3300,"Ari@LA 10:30PM ET",1.333,"Ari"
"RW","Brad Boyes",3300,"Tor@Dal 08:30PM ET",1.643,"Tor"
"D","Kevin Klein",3300,"Car@NYR 07:00PM ET",2.393,"NYR"
"C","John Mitchell",3300,"Col@Phi 07:00PM ET",2.273,"Col"
"RW","Michael Grabner",3300,"Tor@Dal 08:30PM ET",1.038,"Tor"
"C","Darren Helm",3300,"Was@Det 07:30PM ET",1.150,"Det"
"LW","Jamie McGinn",3300,"Buf@TB 07:30PM ET",1.929,"Buf"
"LW","Nikolay Kulemin",3300,"NYI@SJ 10:30PM ET",1.833,"NYI"
"LW","Nathan Gerbe",3300,"Car@NYR 07:00PM ET",1.429,"Car"
"D","Adam Larsson",3300,"StL@NJ 07:00PM ET",2.071,"NJ"
"C","J.T. Miller",3300,"Car@NYR 07:00PM ET",2.107,"NYR"
"LW","Matt Nieto",3300,"NYI@SJ 10:30PM ET",1.857,"SJ"
"RW","Tom Wilson",3300,"Was@Det 07:30PM ET",1.269,"Was"
"C","Bo Horvat",3300,"Van@Cls 07:00PM ET",1.867,"Van"
"RW","Valeri Nichushkin",3300,"Tor@Dal 08:30PM ET",1.692,"Dal"
"LW","Andre Burakovsky",3300,"Was@Det 07:30PM ET",1.769,"Was"
"D","Jay Bouwmeester",3200,"StL@NJ 07:00PM ET",2.321,"StL"
"D","Christian Ehrhoff",3200,"Ari@LA 10:30PM ET",1.808,"LA"
"RW","Pierre-Alexandre Parenteau",3200,"Tor@Dal 08:30PM ET",1.493,"Tor"
"C","Valtteri Filppula",3200,"Buf@TB 07:30PM ET",1.438,"TB"
"LW","Daniel Winnik",3200,"Tor@Dal 08:30PM ET",2.286,"Tor"
"D","Cody Franson",3200,"Buf@TB 07:30PM ET",2.036,"Buf"
"RW","Jannik Hansen",3200,"Van@Cls 07:00PM ET",1.967,"Van"
"RW","David Jones",3200,"Cgy@Fla 07:30PM ET",1.667,"Cgy"
"D","Toby Enstrom",3200,"Wpg@Min 08:00PM ET",1.400,"Wpg"
"D","Marco Scandella",3200,"Wpg@Min 08:00PM ET",2.500,"Min"
"D","Calvin de Haan",3200,"NYI@SJ 10:30PM ET",2.567,"NYI"
"LW","Teemu Pulkkinen",3200,"Was@Det 07:30PM ET",2.500,"Det"
"C","Jean-Gabriel Pageau",3200,"Ott@Nsh 08:00PM ET",2.500,"Ott"
"D","Dan Boyle",3100,"Car@NYR 07:00PM ET",1.250,"NYR"
"D","Marek Zidlicky",3100,"NYI@SJ 10:30PM ET",1.607,"NYI"
"D","Marc Staal",3100,"Car@NYR 07:00PM ET",1.893,"NYR"
"D","Andy Greene",3100,"StL@NJ 07:00PM ET",1.893,"NJ"
"C","Jay Beagle",3100,"Was@Det 07:30PM ET",1.385,"Was"
"D","Alec Martinez",3100,"Ari@LA 10:30PM ET",2.393,"LA"
"C","Colton Sceviour",3100,"Tor@Dal 08:30PM ET",1.679,"Dal"
"D","Ryan Murray",3100,"Van@Cls 07:00PM ET",2.233,"Cls"
"D","Noah Hanifin",3100,"Car@NYR 07:00PM ET",1.333,"Car"
"C","Vincent Lecavalier",3000,"Col@Phi 07:00PM ET",0.500,"Phi"
"C","Derek MacKenzie",3000,"Cgy@Fla 07:30PM ET",1.607,"Fla"
"C","Vernon Fiddler",3000,"Tor@Dal 08:30PM ET",1.900,"Dal"
"D","John-Michael Liles",3000,"Car@NYR 07:00PM ET",1.536,"Car"
"D","Dan Girardi",3000,"Car@NYR 07:00PM ET",1.857,"NYR"
"C","Mikhail Grabovski",3000,"NYI@SJ 10:30PM ET",1.800,"NYI"
"C","Trevor Lewis",3000,"Ari@LA 10:30PM ET",2.179,"LA"
"C","Shawn Matthias",3000,"Tor@Dal 08:30PM ET",1.385,"Tor"
"LW","Mason Raymond",3000,"Cgy@Fla 07:30PM ET",1.269,"Cgy"
"D","Nick Holden",3000,"Col@Phi 07:00PM ET",2.357,"Col"
"D","Radko Gudas",3000,"Col@Phi 07:00PM ET",1.667,"Phi"
"C","Sean Couturier",3000,"Col@Phi 07:00PM ET",1.300,"Phi"
"D","Ryan Murphy",3000,"Car@NYR 07:00PM ET",1.750,"Car"
"C","Zemgus Girgensons",3000,"Buf@TB 07:30PM ET",1.500,"Buf"
"D","Damon Severson",3000,"StL@NJ 07:00PM ET",1.885,"NJ"
"C","Brooks Laich",2900,"Was@Det 07:30PM ET",1.115,"Was"
"D","Johnny Oduya",2900,"Tor@Dal 08:30PM ET",1.833,"Dal"
"LW","Matt Calvert",2900,"Van@Cls 07:00PM ET",1.167,"Cls"
"D","Justin Braun",2900,"NYI@SJ 10:30PM ET",1.786,"SJ"
"RW","Alex Chiasson",2900,"Ott@Nsh 08:00PM ET",1.607,"Ott"
"C","Scott Laughton",2900,"Col@Phi 07:00PM ET",2.250,"Phi"
"D","Ben Hutton",2900,"Van@Cls 07:00PM ET",2.267,"Van"
"D","Danny DeKeyser",2900,"Was@Det 07:30PM ET",1.750,"Det"
"C","Alexander Wennberg",2900,"Van@Cls 07:00PM ET",1.389,"Cls"
"C","Mattias Janmark",2900,"Tor@Dal 08:30PM ET",1.833,"Dal"
"C","Jared McCann",2900,"Van@Cls 07:00PM ET",2.250,"Van"
"D","Willie Mitchell",2800,"Cgy@Fla 07:30PM ET",1.607,"Fla"
"D","Ron Hainsey",2800,"Car@NYR 07:00PM ET",2.286,"Car"
"D","Zbynek Michalek",2800,"Ari@LA 10:30PM ET",1.846,"Ari"
"D","Braydon Coburn",2800,"Buf@TB 07:30PM ET",1.688,"TB"
"D","Marc Methot",2800,"Ott@Nsh 08:00PM ET",1.909,"Ott"
"D","Jakub Kindl",2800,"Was@Det 07:30PM ET",1.875,"Det"
"LW","Blake Comeau",2800,"Col@Phi 07:00PM ET",1.286,"Col"
"RW","Jiri Tlusty",2800,"StL@NJ 07:00PM ET",1.292,"NJ"
